134.8,115.2,596,284,
336.1864448,258.4504832,747,279,
169.2682450413274,102.75990606835802,451,200,
88.7346900076783,18.877036043026642,427,452,
66.12450287631742,-6.36987078349999,794,475,
63.89432374395835,-3.3270820554196625,804,251,
69.2113953335483,0.9287270648518796,504,211,
78.17021707455805,-0.9182143210989284,222,368,
76.68084881162936,0.8383743858562589,678,297,
72.9065547837644,3.0671341876503555,736,249,
63.10800794625381,2.8456133067501788,817,459,
58.120539909168414,3.0599471443299637,1001,444,
63.16437602374812,1.6627480717542371,980,111,
64.40154985218135,3.423201102225261,615,125,
67.5359511699689,1.7238803090356227,518,377,
68.94357761114247,0.9947555094301337,648,543,
72.09247983272364,0.8093704424519521,346,589,
61.190381865469845,-5.461198066211317,191,377,
68.62066578513476,1.206168936965911,239,237,
73.54851350612323,9.07142619188921,373,325,
68.94135971897519,1.3320163770781552,482,222,
52.046453288562056,-5.99513368066788,644,462,
47.89667453118845,-5.267067187567402,754,114,
